P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
Splachnales	Hypnodendrales	Catoscopiales	4.817499781353069	7.277973808061944e-07	0.513821671725043	1774187.75	60097.5	48683.0	51540.5	9409.0	65339.25	36723.0	9241.25	52383.0	695256.5	51757.25	10254.5	39107.75	55763.5	7515.25
Splachnales	Hypnodendrales	Hypopterygiales	7.440012162353531	5.0737192225369654e-14	0.33107800235563156	1836104.5	61046.25	37874.25	66225.75	9494.0	78448.0	27322.25	9431.25	46577.25	730786.25	51565.75	8665.5	30361.25	69529.5	8138.25
Splachnales	Gigaspermales	Andreaeales	5.879814697469031	2.0603925232620668e-09	0.8842941405926785	1310891.0	129412.0	46901.5	42602.5	20057.0	67735.0	30366.75	21938.25	123879.75	349056.5	103792.75	24140.75	27245.75	40377.5	15874.0
Splachnales	Andreaeales	Takakiales	9.539019263839275	0.0	0.5342074371779312	1283602.0	98348.5	82261.0	81201.0	34253.0	135116.5	51937.0	35590.0	85499.25	267451.0	60398.25	42068.0	45720.5	73268.5	26136.5
Splachnales	Catoscopiales	Andreaeales	6.374047569169908	9.247225207786869e-11	0.9028872535728033	1380391.0	146379.5	43454.0	39832.5	19285.0	58910.0	27028.5	19831.0	146071.25	369254.0	120607.25	22579.75	27688.0	36710.0	16150.25
Splachnales	Gigaspermales	Takakiales	4.917269278245757	4.3943849137306756e-07	0.9314754990082853	345477.0	38719.5	12108.25	10344.75	5869.75	17776.5	7762.25	5884.25	42867.0	81157.0	30557.5	7565.5	7176.5	9195.25	4404.0
Splachnales	Catoscopiales	Gigaspermales	10.224264241799322	0.0	0.3862477607826926	397123.0	12818.75	8878.0	15204.75	2126.75	19272.5	6296.75	2161.5	11902.75	151165.5	10477.5	2237.25	6708.25	15898.25	1650.5
Splachnales	Hedwigiales	Gigaspermales	5.504336958664876	1.8573870219640298e-08	0.7683657600703191	1952000.0	85400.0	51999.0	51476.75	11562.0	68695.0	37773.5	11509.0	83229.25	734237.25	71823.5	13159.25	39010.75	55582.0	9295.75
Splachnales	Gigaspermales	Buxbaumiales	6.0961306100440105	5.454106055680086e-10	0.8227873362507662	297914.25	26560.75	9603.0	10609.75	3830.5	15044.75	7501.75	4206.0	21932.0	87322.25	20238.25	4368.5	6297.75	10065.5	3270.0
Splachnales	Aulacomniales	Gigaspermales	7.750929587724873	4.6629367034256575e-15	0.7120594432185112	1138101.75	48697.0	27290.75	31325.0	6869.0	40480.75	19777.0	6515.0	48334.5	431201.75	42026.5	7352.25	20058.75	33220.75	4881.25
Splachnales	Orthodontiales	Gigaspermales	9.306945424369665	0.0	0.6951649652555361	795962.5	34560.5	16750.5	21570.25	4286.25	28376.75	12171.5	4369.0	33605.0	302809.0	29378.5	4844.75	12358.5	23197.5	3129.5
Splachnales	Catoscopiales	Takakiales	4.84127755683785	6.459049846085918e-07	0.9444744609819768	361545.0	42715.75	11358.25	9481.0	5437.25	15229.0	7040.25	5310.5	48556.75	85585.0	34808.0	7426.25	6565.0	8508.0	4433.0
Splachnales	Catoscopiales	Erpodiales	12.771855236150795	0.0	0.4058501152058736	848150.0	38079.5	17798.5	35786.0	5174.5	43496.5	12965.0	5155.0	28553.5	314173.5	28742.5	5495.5	13756.0	36089.5	4165.5
Splachnales	Aulacomniales	Erpodiales	7.1141378979679395	5.668798763736049e-13	0.7728537135674769	2442777.5	147113.0	63393.5	67171.5	15496.5	87159.0	45124.0	17177.5	120139.5	894493.0	116468.0	18525.5	47529.0	68074.0	13295.5
Splachnales	Orthodontiales	Erpodiales	8.821963995081843	0.0	0.7487025737533648	1707056.75	102601.25	38493.25	46623.5	9956.75	61023.75	28162.5	11516.25	83164.25	628350.25	81725.5	12228.5	28234.25	47626.25	8972.0
Splachnales	Aulacomniales	Hookeriales	11.036826371396181	0.0	0.43078619102790944	8987308.5	373256.5	164163.75	313598.0	47475.25	368419.0	121135.0	47472.0	266792.75	3546652.0	299598.75	46557.0	126392.75	319134.5	40093.25
Splachnales	Orthodontiales	Hookeriales	12.551957871855015	0.0	0.4443744403964309	6252040.5	262412.75	95244.0	216288.75	29695.0	255992.0	72319.5	31077.25	187462.25	2472109.5	209405.0	28504.75	75268.0	221365.25	24980.5
Splachnales	Hedwigiales	Catoscopiales	6.191239019260693	2.9968028059101925e-10	0.5381068808941669	2121437.75	74431.75	56163.5	60318.5	10770.25	76463.25	42135.5	11180.25	63318.75	829803.0	63905.25	12119.75	45352.25	63828.5	8937.75
Splachnales	Catoscopiales	Pleurophascales	6.394677419965457	8.08153544085144e-11	0.3703244105655026	229657.0	8269.75	5233.25	8580.25	1251.5	10589.5	4140.25	1378.0	6751.5	87523.5	6476.75	1237.75	4376.0	8341.75	1037.25
Splachnales	Catoscopiales	Buxbaumiales	6.13260083851415	4.3396264359785164e-10	0.8698760362004715	309410.75	30017.25	9162.5	9557.75	3933.0	13197.25	6563.5	3886.25	26580.0	92222.75	23814.25	3987.0	6016.0	9593.0	3212.75
Splachnales	Aulacomniales	Catoscopiales	8.006358423873234	6.661338147750939e-16	0.4911794167073686	1243852.75	42713.75	29540.5	37277.75	6177.75	46157.25	21911.75	6444.5	36745.0	491625.25	36286.75	6440.0	22290.75	39072.0	5145.25
Splachnales	Orthodontiales	Catoscopiales	9.58477562925845	0.0	0.4840865916963805	872168.75	29882.25	17818.75	26063.25	3700.5	32709.0	13366.75	4268.5	25280.0	346014.25	25553.25	4118.0	13644.5	27416.25	3278.0
Splachnales	Hedwigiales	Pleurophascales	5.046151393872255	2.2577192371198151e-07	0.7239314325341502	1125535.5	51984.0	27871.75	30241.25	6522.25	39242.5	20687.0	6895.0	45741.0	425606.75	43875.75	6155.25	23631.0	29626.5	5145.5
Splachnales	Hedwigiales	Hypopterygiales	4.857181369953291	5.961587457026241e-07	0.6522587241370033	2170934.5	91925.0	58465.75	58651.0	13180.5	75418.5	45726.5	13522.5	69969.0	838841.25	77853.75	12501.25	47916.5	61995.75	11214.25
Splachnales	Aulacomniales	Pleurophascales	6.29166550941357	1.5772028127969406e-10	0.6791212938603794	655409.75	29750.25	15078.75	18445.25	3468.0	23092.75	11218.5	4145.75	26513.5	250442.75	23843.25	3723.25	11680.75	18758.5	2800.0
Splachnales	Orthodontiales	Pleurophascales	7.856233626190715	1.9984014443252818e-15	0.6450493163442407	461286.75	21160.75	9261.25	13115.5	2185.75	16549.0	6826.75	2609.0	18255.25	177461.75	17425.0	2485.75	7146.5	12871.0	1945.0
Splachnales	Aulacomniales	Hypopterygiales	10.746120143303369	0.0	0.37760929717764247	1279465.25	45402.25	23787.75	44592.5	6427.25	53693.75	16476.0	6376.25	33534.5	510257.25	38036.25	5611.75	17714.25	46951.25	5514.75
Splachnales	Orthodontiales	Hypopterygiales	12.432072537517149	0.0	0.38957969229006106	889045.0	31992.0	13713.0	31127.25	3755.75	37193.25	9821.75	4204.25	23419.25	354852.0	26793.25	3547.5	10468.25	32125.0	3597.5
Bruchiales	Rhabdoweisiales	Archidiales	6.292543585333033	1.568307705923644e-10	0.5230002105282427	5877883.5	183077.5	128521.0	139168.0	18543.5	146332.0	87056.25	15222.25	144193.5	2464573.5	139987.5	15788.5	91569.75	132271.0	13332.25
Bruchiales	Rhabdoweisiales	Funariales	6.786367539231984	5.782929690667515e-12	0.8343392417579022	3706729.0	285502.75	78469.5	85157.75	25083.0	91986.5	52988.75	18514.5	215005.75	1363864.5	215565.0	17786.25	55845.25	77066.75	15316.75
Bruchiales	Rhabdoweisiales	Hypnodendrales	6.366037058119722	9.742806561519046e-11	0.7550996102208748	4264339.0	225551.0	91183.5	99789.75	22631.75	108108.0	60206.5	17909.5	182253.25	1668236.75	190119.0	20618.75	64907.75	89507.0	15735.5
Bruchiales	Rhabdoweisiales	Gigaspermales	7.781860828196708	3.552713678800501e-15	0.7596030094445334	968041.0	45657.0	20993.0	22597.0	4351.5	24544.0	13211.0	3860.25	42868.75	376602.5	39234.25	3697.25	13656.5	21341.0	2778.0
Bruchiales	Rhabdoweisiales	Hookeriales	5.28004109083155	6.470978086703383e-08	0.8590893505939706	7282946.0	521123.75	160427.5	157148.75	49122.0	172446.0	108242.75	39382.5	406407.75	2703014.5	424575.5	43065.25	107971.25	139258.75	31731.75
Bruchiales	Rhabdoweisiales	Catoscopiales	7.4995936670544125	3.219646771412954e-14	0.39498370794678617	1068684.0	29243.0	20839.75	28063.25	3280.5	29491.0	13487.5	2401.25	23003.25	452895.0	23701.25	2754.0	15057.75	25783.25	2321.25
Bruchiales	Rhabdoweisiales	Hedwigiales	6.198070265813299	2.869664506022218e-10	0.7905605661605778	5071861.25	263712.0	112485.5	112612.75	26887.5	122834.5	74894.75	20468.25	217267.0	1981386.25	220565.0	22809.75	80398.75	101463.75	17872.0
Bruchiales	Rhabdoweisiales	Buxbaumiales	4.739781859311756	1.0710375420996954e-06	0.9299127824931679	789204.0	88174.25	18671.5	16239.25	7282.5	19189.5	11148.5	6626.5	78692.25	248815.0	71863.0	7385.75	11364.0	13705.25	5174.75
Bruchiales	Rhabdoweisiales	Aulacomniales	7.729298451879442	5.440092820663267e-15	0.7361689083748235	2972458.0	147113.75	63228.75	69775.0	15204.5	75653.0	41372.0	10907.5	120625.0	1171211.0	122344.25	13958.25	43802.75	61916.5	10352.75
Bruchiales	Rhabdoweisiales	Orthodontiales	7.648707225988379	1.021405182655144e-14	0.7244962102874979	2086045.0	94606.5	45090.5	48035.75	10138.75	52287.0	28970.75	7578.75	79106.25	826780.5	79640.75	8822.25	31007.25	43785.75	6627.25
Bruchiales	Rhabdoweisiales	Hypopterygiales	5.929164148916936	1.5275944953430098e-09	0.8438559895543064	1035799.75	69003.75	23010.75	22811.5	6509.75	24467.25	15457.0	5397.0	55203.25	386565.75	58218.0	5818.5	16012.75	19584.25	4595.75
Bruchiales	Gigaspermales	Funariales	5.389656815484462	3.5375647744473326e-08	0.5560751025106108	332165.5	20217.5	10449.5	11986.0	3156.5	13666.5	8900.5	2621.5	12765.5	116500.0	13013.5	2500.0	7912.5	11356.5	1936.5
Bruchiales	Catoscopiales	Funariales	11.008807187522427	0.0	0.6939905729087935	360605.5	24403.0	7776.5	10849.5	2792.0	11890.0	5282.5	2302.5	17907.75	132213.0	17991.25	1825.75	5806.0	9711.5	1662.25
Bruchiales	Hypnodendrales	Hookeriales	7.150108464497405	4.3653969328261155e-13	0.2456630706814309	2980360.75	115589.0	66411.25	154014.75	24358.75	153076.75	48219.75	18816.25	82673.75	1102004.25	89478.75	19225.5	49092.0	136781.0	15337.5
Bruchiales	Catoscopiales	Hypnodendrales	9.427747605831044	0.0	0.526450706984946	416644.0	17910.25	8668.75	13227.25	2394.75	14355.5	5976.5	2021.25	14037.25	162987.5	14849.0	2108.5	6355.25	11869.75	1682.5
Bruchiales	Hypnodendrales	Hypopterygiales	6.206948272514587	2.7122748491592574e-10	0.1911379529561348	421565.5	14250.25	9263.0	22389.25	3032.0	22092.0	6485.0	2514.75	10243.25	157537.5	11081.0	2370.25	6871.0	19924.25	2073.0
Bruchiales	Gigaspermales	Andreaeales	5.822441992977376	2.9088581543490477e-09	0.8867683979287618	307053.0	31228.0	10539.5	9698.0	4651.5	13182.0	6811.5	4470.0	29417.0	82385.5	25201.0	5182.5	6045.5	8467.0	3426.0
Bruchiales	Andreaeales	Takakiales	8.942807819052687	0.0	0.5146032935467181	300524.0	22699.0	20338.0	18918.0	7936.5	28673.0	12116.5	8079.0	19327.25	62531.0	14340.75	9539.5	10694.5	16586.0	5766.0
Bruchiales	Catoscopiales	Andreaeales	5.432416490028451	2.786285235867325e-08	0.9309549785438941	327561.0	37055.5	8557.5	7408.5	4373.0	9838.0	5035.25	3465.25	37034.5	90718.0	31673.5	4246.0	4564.25	6375.5	2996.25
Bruchiales	Gigaspermales	Takakiales	4.923643155711195	4.25361406097835e-07	0.9325455303767551	81659.5	9343.5	3075.0	2291.0	1303.0	3539.0	1684.5	1271.0	10069.25	19404.5	7437.25	1586.5	1513.0	2001.0	1037.0
Bruchiales	Catoscopiales	Gigaspermales	12.070461664411628	0.0	0.5285658764088612	94794.75	3427.0	1824.25	3058.0	491.0	3336.75	1238.5	385.0	3278.5	36919.25	3008.5	343.75	1250.25	2879.75	276.75
Bruchiales	Gigaspermales	Buxbaumiales	7.171430341051396	3.737010700888277e-13	0.8032950022114108	72342.0	6620.0	2429.5	2569.5	886.0	3238.5	1680.0	876.0	5312.5	21661.0	5048.0	979.0	1563.5	2158.0	704.5
Bruchiales	Orthodontiales	Gigaspermales	5.126830215632175	1.4759343414105786e-07	0.4552290875261648	185801.0	6462.0	5989.0	6135.0	1295.5	6771.5	4378.25	1147.25	5846.25	69111.0	5083.25	982.25	4330.75	5717.0	914.0
Bruchiales	Catoscopiales	Hookeriales	9.509492742395727	0.0	0.7117906301888549	711053.25	45102.5	16289.25	20322.25	5276.25	22371.5	11036.0	4626.25	33970.25	262495.75	36209.25	4667.25	11514.25	17592.25	3455.75
Bruchiales	Hedwigiales	Hookeriales	8.0141412093806	5.551115123125783e-16	0.37739815744662275	3482108.75	168415.25	102275.75	145083.0	34784.75	155349.75	73785.75	25673.5	117003.5	1261874.75	126629.25	25590.75	72598.5	131694.25	21240.5
Bruchiales	Aulacomniales	Hookeriales	9.762780524609662	0.0	0.2712983369330982	2061359.0	84356.25	42059.5	104476.5	16371.75	105087.5	29999.0	12816.75	57727.25	767993.0	63665.0	12432.75	28922.0	92690.0	10265.75
Bruchiales	Orthodontiales	Hookeriales	12.051751705302426	0.0	0.3047182028939164	1447386.0	60561.5	24605.5	72128.25	10596.25	72961.0	17770.25	8139.75	41593.5	540974.5	45023.0	8085.0	17116.75	64926.75	6692.0
Bruchiales	Catoscopiales	Hedwigiales	10.973641395972564	0.0	0.5316811047624448	494979.0	21093.0	10426.5	15398.25	2829.75	16591.25	7140.5	2289.25	16515.5	193428.5	17370.5	2408.25	7876.0	13587.0	1887.75
Bruchiales	Catoscopiales	Buxbaumiales	7.239057087997189	2.275957200481571e-13	0.8780031320423208	75776.0	7895.5	1995.5	2009.5	810.5	2445.5	1211.0	722.5	6957.75	23643.0	6403.25	739.75	1239.5	1704.0	586.75
Bruchiales	Catoscopiales	Aulacomniales	11.186502714033647	0.0	0.493122193334909	289889.25	11552.0	5943.5	9381.25	1591.0	10006.75	4019.75	1180.25	9235.75	114384.25	9350.75	1372.75	4257.75	8255.5	1165.5
Bruchiales	Catoscopiales	Orthodontiales	10.549435328186656	0.0	0.458082497212932	204760.75	7327.0	4235.75	6510.5	1040.5	6979.75	2864.75	819.75	5946.5	81110.25	6027.0	883.25	3037.5	5859.75	751.0
Bruchiales	Catoscopiales	Hypopterygiales	10.223632960613433	0.0	0.6860410830999066	101374.5	5852.75	2315.5	2918.75	733.0	3230.5	1573.75	608.5	4512.75	37674.5	4958.5	615.25	1707.75	2521.75	486.25
Bruchiales	Hedwigiales	Hypopterygiales	7.2748133578010155	1.7474910407599964e-13	0.3061659069041122	493604.5	21372.0	14421.5	21118.5	4373.0	22462.5	10121.75	3481.25	14974.25	179859.5	16702.75	3257.75	10604.75	18951.5	2863.5
Bruchiales	Aulacomniales	Hypopterygiales	9.2645471951519	0.0	0.22857043743712488	292596.75	10462.5	5908.75	15078.0	2107.0	15322.75	3959.0	1631.0	7253.5	109891.75	8093.0	1465.75	4089.75	13528.75	1420.75
Bruchiales	Orthodontiales	Hypopterygiales	11.626073405450356	0.0	0.2588588725278227	205540.5	7515.0	3415.5	10497.0	1344.5	10578.5	2355.75	1065.25	5199.25	77341.0	5782.25	988.25	2417.25	9443.5	946.5
Archidiales	Rhabdoweisiales	Gigaspermales	4.781797257913818	8.697747042596404e-07	0.8136679194412608	3026179.75	134218.75	71190.25	67972.75	12527.0	88154.25	50211.25	12663.0	127771.5	1186541.0	115958.0	13525.25	50608.75	64487.25	10190.25
Archidiales	Rhabdoweisiales	Erpodiales	7.728286360489333	5.551115123125783e-15	0.5633296856476595	6644652.0	262669.25	141092.25	167568.5	23330.5	208090.5	100530.0	22510.25	187013.5	2744171.0	202161.25	21048.25	105199.25	162191.5	16779.0
Archidiales	Rhabdoweisiales	Orthodontiales	4.962815719912612	3.479223166236167e-07	0.7686450823058296	6553313.0	281699.0	154019.75	150077.0	27655.75	192691.25	111715.0	26317.25	239167.5	2617197.5	245221.0	29060.5	112862.25	138898.25	21673.0
Funariales	Archidiales	Hookeriales	5.421466910979153	2.962431211450678e-08	0.47778965327053924	7950692.75	454774.75	303675.5	340280.0	89397.0	485955.5	248912.25	99036.75	332508.0	2653853.75	344266.75	95840.25	217027.75	345590.5	73405.5
Archidiales	Catoscopiales	Funariales	9.47483892887983	0.0	0.7555227427922776	1154370.75	79330.25	24611.25	30328.5	6866.25	38109.0	16544.75	7301.75	59141.5	432805.25	62263.75	6165.0	16871.5	27894.0	5183.5
Funariales	Archidiales	Hypopterygiales	5.315650290095015	5.325085727925227e-08	0.42099573981051697	1127430.25	60430.5	43322.5	48322.5	12182.25	69296.0	34663.5	13631.25	44595.0	378490.25	46873.5	12756.25	30401.0	49942.0	10225.25
Archidiales	Hypnodendrales	Hookeriales	8.011881411608728	5.551115123125783e-16	0.26822742216333917	9555001.0	376353.5	209513.25	482882.5	72992.75	514608.5	151618.75	62199.25	273041.75	3582846.5	295234.75	60280.0	161347.0	438207.5	49992.0
Archidiales	Catoscopiales	Hypnodendrales	9.190633166268961	0.0	0.6111339661643634	1348133.0	60475.0	26970.25	37957.5	6637.75	46417.25	18816.25	6163.0	48898.25	536755.5	52359.75	5713.25	19250.5	34909.75	4833.0
Archidiales	Hypnodendrales	Hypopterygiales	7.140341964474931	4.687361609967411e-13	0.21682354447806113	1350846.25	45809.75	28879.75	69356.0	9251.75	74453.0	20431.75	7667.25	33976.5	513220.5	37274.5	7390.5	21408.75	64656.75	6564.0
Archidiales	Gigaspermales	Andreaeales	4.8030544583506485	7.823291137132315e-07	0.9119628983668939	979310.0	99794.5	32745.0	28657.0	13846.5	44176.5	21438.75	14607.75	96211.5	266262.0	82109.5	15660.0	18807.0	26569.0	10272.0
Archidiales	Andreaeales	Takakiales	9.329295803394078	0.0	0.5368766312012666	972593.0	74277.5	63826.5	61122.75	25529.25	96270.5	39696.0	26093.0	64535.0	204921.75	47069.0	31313.0	35236.25	53156.0	19025.5
Archidiales	Catoscopiales	Andreaeales	5.5713783092416005	1.2669594484648883e-08	0.936306745749376	1064861.25	121015.0	25711.25	22841.5	11737.5	31838.25	15434.5	11335.0	124319.25	299058.25	106862.75	12552.0	14689.0	19023.75	8481.75
Gigaspermales	Archidiales	Erpodiales	5.881791952347786	2.035932977761945e-09	0.2832192986484211	596158.75	24672.75	17370.25	24399.25	3831.5	26247.75	12692.25	3759.5	17318.0	221460.75	18013.75	3519.25	12107.5	22317.5	2665.25
Archidiales	Catoscopiales	Gigaspermales	11.700614688591836	0.0	0.5924299104703459	302235.25	11036.5	5418.75	8747.25	1202.25	10528.75	3899.0	1103.5	10946.25	119762.75	10026.75	1235.5	3869.5	8076.0	913.0
Archidiales	Gigaspermales	Buxbaumiales	5.320102601999655	5.196439523125207e-08	0.8560949610652405	227835.0	21076.5	7076.75	7425.25	2703.0	10450.0	5434.0	2838.5	17280.0	69119.75	16209.5	3074.25	4756.0	6365.0	2147.5
Erpodiales	Archidiales	Hedwigiales	5.9809517854056224	1.1131092714222746e-09	0.7096662958509621	3108456.5	155551.25	89741.0	91725.0	18948.25	129536.0	67518.5	20488.25	126686.75	1156674.0	129959.0	20785.25	63003.0	94739.5	14877.75
Erpodiales	Archidiales	Aulacomniales	5.9262486753602435	1.55493939946183e-09	0.6600450084243517	1831839.5	85284.5	52207.0	54713.5	10928.0	76663.0	40287.0	11364.0	68297.0	690558.5	70593.0	12572.5	37146.5	55678.0	8309.0
Erpodiales	Archidiales	Orthodontiales	6.064054551910404	6.66143917804618e-10	0.6300937291801663	1275566.25	54790.75	36457.0	37910.0	7128.5	53485.5	27777.25	7406.25	45037.25	484122.25	45151.5	8025.0	26149.75	39094.0	5560.75
Erpodiales	Archidiales	Hypopterygiales	5.159748667019759	1.238682401094593e-07	0.8091459314055145	639146.5	40300.0	18510.0	18347.0	4695.5	25653.5	14090.0	5399.0	32138.0	227998.5	34050.0	4954.5	12981.5	18397.0	3935.0
Archidiales	Catoscopiales	Hookeriales	8.941650561290567	0.0	0.7602407326484983	2279242.25	149491.0	48090.75	60017.0	13942.5	73139.25	34092.25	13766.75	116295.75	854744.0	124544.5	13201.25	34286.75	51745.0	10613.0
Archidiales	Hedwigiales	Hookeriales	7.939811314189577	9.992007221626409e-16	0.3904059527555858	11134115.0	538378.5	325550.75	455692.75	103037.5	529076.75	245516.0	84662.25	380120.75	4062289.5	412303.25	83432.5	244282.75	423268.0	72750.75
Archidiales	Aulacomniales	Hookeriales	11.295998446029337	0.0	0.3045002653327049	6633277.5	276492.5	128024.0	326332.5	46706.0	353693.0	92059.5	42154.5	194627.75	2499149.0	212317.25	39683.75	95490.5	298052.0	33391.25
Archidiales	Orthodontiales	Hookeriales	13.04275768400776	0.0	0.3250168650902071	4604755.75	193916.75	73971.25	225566.0	29630.25	244241.0	55720.5	27268.5	137504.25	1742678.75	148921.5	24826.25	55529.75	206206.0	21722.5
Archidiales	Catoscopiales	Hedwigiales	11.275163090566487	0.0	0.6157535302524615	1593299.0	71555.75	31783.25	44115.75	7865.75	55026.75	21061.25	7192.25	58006.0	631342.5	62179.75	7058.0	23324.0	40705.5	5445.5
Archidiales	Catoscopiales	Buxbaumiales	5.434543208000606	2.753270178512679e-08	0.9142731413755784	242992.75	25700.5	5683.5	5731.5	2295.75	7780.75	3929.5	2088.0	23147.75	76758.0	21417.5	2299.25	3725.25	4680.0	1735.0
Archidiales	Catoscopiales	Aulacomniales	10.961656665421353	0.0	0.5806923969864116	944383.0	39146.75	18960.25	26538.25	4214.25	32750.5	12721.75	3833.0	31856.0	378740.25	33461.5	3949.75	13174.25	24636.5	3199.0
Archidiales	Catoscopiales	Orthodontiales	11.019340066769773	0.0	0.5408319959358512	660161.0	24739.0	13131.0	18852.5	2705.0	22965.75	8910.25	2590.5	20620.75	266103.5	21499.75	2632.25	9447.75	17114.25	2023.75
Archidiales	Catoscopiales	Hypopterygiales	9.469904276253553	0.0	0.7469201600643053	324543.75	19445.0	6980.25	8346.75	1951.75	10755.75	4726.0	1755.0	15412.0	122896.75	17187.5	1742.25	4888.75	7599.0	1473.5
Archidiales	Orthodontiales	Hedwigiales	5.091295210016284	1.7811987884641667e-07	0.16047179119203517	3205946.25	88999.25	65951.5	141856.5	17882.0	162351.25	48257.5	14877.5	66148.5	1259696.75	68306.25	14097.0	49538.0	136449.25	12872.5
Archidiales	Hedwigiales	Hypopterygiales	7.033871914810638	1.0109690862236675e-12	0.32183538264401973	1579189.75	67965.0	45614.75	65455.75	13304.25	76488.75	34362.75	10757.25	49118.5	580134.25	54871.5	10646.75	34204.5	62050.5	9852.75
